[1/3/2020, Bangladesh, 0]
[12/9/2020, Nigeria, 1182]
[12/10/2020, Nigeria, 1184]
[12/11/2020, Nigeria, 1190]
[12/12/2020, Nigeria, 1190]
[12/13/2020, Nigeria, 1194]
[12/14/2020, Nigeria, 1197]
[12/15/2020, Nigeria, 1197]
[12/16/2020, Nigeria, 1200]
[12/17/2020, Nigeria, 1200]
[12/18/2020, Nigeria, 1201]
[12/19/2020, Nigeria, 1212]
[12/20/2020, Nigeria, 1218]
[12/21/2020, Nigeria, 1221]
[12/22/2020, Nigeria, 1227]
[12/23/2020, Nigeria, 1231]
[12/24/2020, Nigeria, 1236]
[12/25/2020, Nigeria, 1236]
[12/26/2020, Nigeria, 1246]
[12/27/2020, Nigeria, 1247]
[12/28/2020, Nigeria, 1254]
[12/29/2020, Nigeria, 1264]
[12/30/2020, Nigeria, 1267]
[12/31/2020, Nigeria, 1278]
[1/1/2021, Nigeria, 1289]
[1/2/2021, Nigeria, 1289]
[1/3/2021, Nigeria, 1302]
[1/4/2021, Nigeria, 1311]
[1/5/2021, Nigeria, 1318]
[1/6/2021, Nigeria, 1319]
[1/7/2021, Nigeria, 1324]
[1/8/2021, Nigeria, 1330]
[1/9/2021, Nigeria, 1342]
[1/10/2021, Nigeria, 1342]
[1/11/2021, Nigeria, 1358]
[1/12/2021, Nigeria, 1361]
[1/13/2021, Nigeria, 1373]
[1/14/2021, Nigeria, 1382]
[1/15/2021, Nigeria, 1405]
[1/16/2021, Nigeria, 1413]
[1/17/2021, Nigeria, 1420]
[1/18/2021, Nigeria, 1435]
[1/19/2021, Nigeria, 1449]
[1/20/2021, Nigeria, 1464]
[1/21/2021, Nigeria, 1478]
[1/22/2021, Nigeria, 1485]
[1/23/2021, Nigeria, 1490]
[1/24/2021, Nigeria, 1495]
[1/25/2021, Nigeria, 1497]
[1/26/2021, Nigeria, 1507]
[1/27/2021, Nigeria, 1522]
[1/28/2021, Nigeria, 1543]
[1/29/2021, Nigeria, 1547]
[1/30/2021, Nigeria, 1577]
[1/31/2021, Nigeria, 1578]
[2/1/2021, Nigeria, 1586]
[2/2/2021, Nigeria, 1607]
[2/3/2021, Nigeria, 1613]
[2/4/2021, Nigeria, 1618]
[2/5/2021, Nigeria, 1632]
[2/6/2021, Nigeria, 1641]
[2/7/2021, Nigeria, 1647]
[2/8/2021, Nigeria, 1667]
[2/9/2021, Nigeria, 1673]
[2/10/2021, Nigeria, 1694]
[2/11/2021, Nigeria, 1702]
[2/12/2021, Nigeria, 1710]
[2/13/2021, Nigeria, 1734]
[2/14/2021, Nigeria, 1747]
[2/15/2021, Nigeria, 1752]
[2/16/2021, Nigeria, 1752]
[2/17/2021, Nigeria, 1777]
[2/18/2021, Nigeria, 1787]
[2/19/2021, Nigeria, 1803]
[2/20/2021, Nigeria, 1813]
[2/21/2021, Nigeria, 1831]
[2/22/2021, Nigeria, 1839]
[2/23/2021, Nigeria, 1862]
[2/24/2021, Nigeria, 1874]
[2/25/2021, Nigeria, 1885]
[2/26/2021, Nigeria, 1891]
[2/27/2021, Nigeria, 1902]
[2/28/2021, Nigeria, 1905]
[3/1/2021, Nigeria, 1907]
[3/2/2021, Nigeria, 1915]
[3/3/2021, Nigeria, 1923]
[3/4/2021, Nigeria, 1939]
[3/5/2021, Nigeria, 1951]
[3/6/2021, Nigeria, 1954]
[3/7/2021, Nigeria, 1964]
[3/8/2021, Nigeria, 1969]
[3/9/2021, Nigeria, 1982]
[3/10/2021, Nigeria, 1988]
[3/11/2021, Nigeria, 1993]
[3/12/2021, Nigeria, 1993]
[3/13/2021, Nigeria, 2009]
[3/14/2021, Nigeria, 2013]
[3/15/2021, Nigeria, 2013]
[3/16/2021, Nigeria, 2016]
[3/17/2021, Nigeria, 2018]
[3/18/2021, Nigeria, 2027]
[3/19/2021, Nigeria, 2027]
[3/20/2021, Nigeria, 2027]
[3/21/2021, Nigeria, 2030]
[3/22/2021, Nigeria, 2030]
[3/23/2021, Nigeria, 2030]
[3/24/2021, Nigeria, 2031]
[3/25/2021, Nigeria, 2031]
[3/26/2021, Nigeria, 2031]
[3/27/2021, Nigeria, 2039]
[3/28/2021, Nigeria, 2041]
[3/29/2021, Nigeria, 2048]
[3/30/2021, Nigeria, 2049]
[3/31/2021, Nigeria, 2056]
[4/1/2021, Nigeria, 2057]
[4/2/2021, Nigeria, 2058]
[4/3/2021, Nigeria, 2058]
[4/4/2021, Nigeria, 2058]
[4/5/2021, Nigeria, 2058]
[4/6/2021, Nigeria, 2058]
[4/7/2021, Nigeria, 2058]
[4/8/2021, Nigeria, 2058]
[4/9/2021, Nigeria, 2058]
[4/10/2021, Nigeria, 2058]
[4/11/2021, Nigeria, 2060]
[4/12/2021, Nigeria, 2060]
[4/13/2021, Nigeria, 2060]
[4/14/2021, Nigeria, 2061]
[4/15/2021, Nigeria, 2061]
[4/16/2021, Nigeria, 2061]
[4/17/2021, Nigeria, 2061]
[4/18/2021, Nigeria, 2061]
[4/19/2021, Nigeria, 2061]
[4/20/2021, Nigeria, 2061]
[4/21/2021, Nigeria, 2061]
[4/22/2021, Nigeria, 2061]
[4/23/2021, Nigeria, 2061]
[4/24/2021, Nigeria, 2061]
[4/25/2021, Nigeria, 2061]
[4/26/2021, Nigeria, 2062]
[4/27/2021, Nigeria, 2062]
[4/28/2021, Nigeria, 2062]
[4/29/2021, Nigeria, 2063]
[4/30/2021, Nigeria, 2063]
[5/1/2021, Nigeria, 2063]
[5/2/2021, Nigeria, 2063]
[5/3/2021, Nigeria, 2063]
[5/4/2021, Nigeria, 2063]
[5/5/2021, Nigeria, 2063]
[5/6/2021, Nigeria, 2063]
[5/7/2021, Nigeria, 2065]
[5/8/2021, Nigeria, 2065]
[5/9/2021, Nigeria, 2065]
[5/10/2021, Nigeria, 2065]
[5/11/2021, Nigeria, 2065]
[5/12/2021, Nigeria, 2065]
[5/13/2021, Nigeria, 2066]
[5/14/2021, Nigeria, 2066]
[5/15/2021, Nigeria, 2066]
[5/16/2021, Nigeria, 2066]
[5/17/2021, Nigeria, 2066]
[5/18/2021, Nigeria, 2067]
[5/19/2021, Nigeria, 2067]
[5/20/2021, Nigeria, 2067]
[5/21/2021, Nigeria, 2067]
[5/22/2021, Nigeria, 2067]
[5/23/2021, Nigeria, 2067]
[5/24/2021, Nigeria, 2067]
[5/25/2021, Nigeria, 2067]
[5/26/2021, Nigeria, 2071]
[5/27/2021, Nigeria, 2071]
[5/28/2021, Nigeria, 2071]
[5/29/2021, Nigeria, 2071]
[5/30/2021, Nigeria, 2071]
[5/31/2021, Nigeria, 2071]
[6/1/2021, Nigeria, 2099]
[6/2/2021, Nigeria, 2099]
[6/3/2021, Nigeria, 2099]
[6/4/2021, Nigeria, 2117]
[6/5/2021, Nigeria, 2117]
[6/6/2021, Nigeria, 2117]
[6/7/2021, Nigeria, 2117]
[6/8/2021, Nigeria, 2117]
[6/9/2021, Nigeria, 2117]
[6/10/2021, Nigeria, 2117]
[6/11/2021, Nigeria, 2117]
[6/12/2021, Nigeria, 2117]
[6/13/2021, Nigeria, 2117]
[6/14/2021, Nigeria, 2117]
[6/15/2021, Nigeria, 2117]
[6/16/2021, Nigeria, 2117]
[6/17/2021, Nigeria, 2117]
[6/18/2021, Nigeria, 2117]
[6/19/2021, Nigeria, 2117]
[6/20/2021, Nigeria, 2117]
[6/21/2021, Nigeria, 2117]
[6/22/2021, Nigeria, 2119]
[6/23/2021, Nigeria, 2118]
[6/24/2021, Nigeria, 2118]
[6/25/2021, Nigeria, 2118]
[6/26/2021, Nigeria, 2119]
[6/27/2021, Nigeria, 2119]
[6/28/2021, Nigeria, 2119]
[6/29/2021, Nigeria, 2119]
[6/30/2021, Nigeria, 2120]
[7/1/2021, Nigeria, 2120]
[7/2/2021, Nigeria, 2120]
[7/3/2021, Nigeria, 2121]
[7/4/2021, Nigeria, 2121]
[7/5/2021, Nigeria, 2121]
[7/6/2021, Nigeria, 2121]
[7/7/2021, Nigeria, 2121]
[7/8/2021, Nigeria, 2122]
[7/9/2021, Nigeria, 2122]
[7/10/2021, Nigeria, 2122]
[7/11/2021, Nigeria, 2122]
[7/12/2021, Nigeria, 2124]
[7/13/2021, Nigeria, 2124]
[7/14/2021, Nigeria, 2125]
[7/15/2021, Nigeria, 2125]
[7/16/2021, Nigeria, 2126]
[7/17/2021, Nigeria, 2126]
[7/18/2021, Nigeria, 2126]
[7/19/2021, Nigeria, 2127]
[7/20/2021, Nigeria, 2128]
[7/21/2021, Nigeria, 2128]
[7/22/2021, Nigeria, 2130]
[7/23/2021, Nigeria, 2130]
[7/24/2021, Nigeria, 2131]
[7/25/2021, Nigeria, 2132]
[7/26/2021, Nigeria, 2132]
[7/27/2021, Nigeria, 2134]
[7/28/2021, Nigeria, 2134]
[7/29/2021, Nigeria, 2139]
[7/30/2021, Nigeria, 2141]
[7/31/2021, Nigeria, 2149]
[8/1/2021, Nigeria, 2149]
[8/2/2021, Nigeria, 2149]
[8/3/2021, Nigeria, 2160]
[8/4/2021, Nigeria, 2163]
[8/5/2021, Nigeria, 2167]
[8/6/2021, Nigeria, 2178]
[8/7/2021, Nigeria, 2181]
[8/8/2021, Nigeria, 2185]
[8/9/2021, Nigeria, 2187]
[8/10/2021, Nigeria, 2192]
[8/11/2021, Nigeria, 2194]
[8/12/2021, Nigeria, 2195]
[8/13/2021, Nigeria, 2200]
[8/14/2021, Nigeria, 2211]
[8/15/2021, Nigeria, 2219]
[8/16/2021, Nigeria, 2219]
[8/17/2021, Nigeria, 2223]
[8/18/2021, Nigeria, 2229]
[8/19/2021, Nigeria, 2236]
[8/20/2021, Nigeria, 2244]
[8/21/2021, Nigeria, 2247]
[8/22/2021, Nigeria, 2260]
[8/23/2021, Nigeria, 2268]
[8/24/2021, Nigeria, 2276]
[8/25/2021, Nigeria, 2281]
[8/26/2021, Nigeria, 2288]
[8/27/2021, Nigeria, 2298]
[8/28/2021, Nigeria, 2308]
[8/29/2021, Nigeria, 2361]
[8/30/2021, Nigeria, 2454]
[8/31/2021, Nigeria, 2455]
[9/1/2021, Nigeria, 2455]
[9/2/2021, Nigeria, 2455]
[9/3/2021, Nigeria, 2488]
[9/4/2021, Nigeria, 2488]
[9/5/2021, Nigeria, 2488]
[9/6/2021, Nigeria, 2488]
[9/7/2021, Nigeria, 2488]
[9/8/2021, Nigeria, 2488]
[9/9/2021, Nigeria, 2578]
[9/10/2021, Nigeria, 2585]
[9/11/2021, Nigeria, 2588]
[9/12/2021, Nigeria, 2591]
[9/13/2021, Nigeria, 2598]
[9/14/2021, Nigeria, 2619]
[9/15/2021, Nigeria, 2637]
[9/16/2021, Nigeria, 2640]
[9/17/2021, Nigeria, 2647]
[9/18/2021, Nigeria, 2649]
[9/19/2021, Nigeria, 2654]
[9/20/2021, Nigeria, 2655]
[9/21/2021, Nigeria, 2661]
[9/22/2021, Nigeria, 2661]
[9/23/2021, Nigeria, 2666]
[9/24/2021, Nigeria, 2668]
[9/25/2021, Nigeria, 2672]
[9/26/2021, Nigeria, 2674]
[9/27/2021, Nigeria, 2678]
[9/28/2021, Nigeria, 2678]
[9/29/2021, Nigeria, 2696]
[9/30/2021, Nigeria, 2702]
[10/1/2021, Nigeria, 2721]
[10/2/2021, Nigeria, 2724]
[10/3/2021, Nigeria, 2724]
[10/4/2021, Nigeria, 2723]
[10/5/2021, Nigeria, 2723]
[10/6/2021, Nigeria, 2731]
[10/7/2021, Nigeria, 2731]
[10/8/2021, Nigeria, 2742]
[10/9/2021, Nigeria, 2743]
[10/10/2021, Nigeria, 2745]
[10/11/2021, Nigeria, 2747]
[10/12/2021, Nigeria, 2756]
[10/13/2021, Nigeria, 2756]
[10/14/2021, Nigeria, 2761]
[10/15/2021, Nigeria, 2761]
[10/16/2021, Nigeria, 2769]
[10/17/2021, Nigeria, 2804]
[10/18/2021, Nigeria, 2837]
[10/19/2021, Nigeria, 2838]
[10/20/2021, Nigeria, 2838]
[10/21/2021, Nigeria, 2840]
[10/22/2021, Nigeria, 2850]
[10/23/2021, Nigeria, 2855]
[10/24/2021, Nigeria, 2856]
[10/25/2021, Nigeria, 2856]
[10/26/2021, Nigeria, 2884]
[10/27/2021, Nigeria, 2884]
[10/28/2021, Nigeria, 2886]
[10/29/2021, Nigeria, 2892]
[10/30/2021, Nigeria, 2895]
[10/31/2021, Nigeria, 2895]
[11/1/2021, Nigeria, 2896]
[11/2/2021, Nigeria, 2898]
[11/3/2021, Nigeria, 2899]
[11/4/2021, Nigeria, 2900]
[11/5/2021, Nigeria, 2902]
[11/6/2021, Nigeria, 2902]
[11/7/2021, Nigeria, 2905]
[11/8/2021, Nigeria, 2906]
[11/9/2021, Nigeria, 2906]
[11/10/2021, Nigeria, 2914]
[11/11/2021, Nigeria, 2922]
[11/12/2021, Nigeria, 2933]
[11/13/2021, Nigeria, 2949]
[11/14/2021, Nigeria, 2960]
[11/15/2021, Nigeria, 2968]
[11/16/2021, Nigeria, 2968]
[11/17/2021, Nigeria, 2973]
[11/18/2021, Nigeria, 2973]
[11/19/2021, Nigeria, 2973]
[11/20/2021, Nigeria, 2973]
[11/21/2021, Nigeria, 2973]
[11/22/2021, Nigeria, 2974]
[11/23/2021, Nigeria, 2974]
[11/24/2021, Nigeria, 2974]
[11/25/2021, Nigeria, 2974]
[11/26/2021, Nigeria, 2975]
[11/27/2021, Nigeria, 2975]
[11/28/2021, Nigeria, 2975]
[11/29/2021, Nigeria, 2975]
[11/30/2021, Nigeria, 2976]
[12/1/2021, Nigeria, 2977]
[12/2/2021, Nigeria, 2978]
[12/3/2021, Nigeria, 2978]
[12/4/2021, Nigeria, 2980]
[12/5/2021, Nigeria, 2980]
[12/6/2021, Nigeria, 2980]
[12/7/2021, Nigeria, 2980]
[12/8/2021, Nigeria, 2980]
[12/9/2021, Nigeria, 2980]
[12/10/2021, Nigeria, 2981]
[12/11/2021, Nigeria, 2981]
[12/12/2021, Nigeria, 2981]
[12/13/2021, Nigeria, 2981]
[12/14/2021, Nigeria, 2983]
[12/15/2021, Nigeria, 2983]
[12/16/2021, Nigeria, 2983]
[12/17/2021, Nigeria, 2983]
[12/18/2021, Nigeria, 2984]
[12/19/2021, Nigeria, 2984]
[12/20/2021, Nigeria, 2985]
[12/21/2021, Nigeria, 2985]
[12/22/2021, Nigeria, 2989]
[12/23/2021, Nigeria, 2991]
[12/24/2021, Nigeria, 2991]
[12/25/2021, Nigeria, 2993]
[12/26/2021, Nigeria, 3014]
[12/27/2021, Nigeria, 3022]
[12/28/2021, Nigeria, 3024]
[12/29/2021, Nigeria, 3027]
[12/30/2021, Nigeria, 3028]
[12/31/2021, Nigeria, 3030]
[1/1/2022, Nigeria, 3031]
[1/2/2022, Nigeria, 3033]
[1/3/2022, Nigeria, 3039]
[1/4/2022, Nigeria, 3045]
[1/5/2022, Nigeria, 3053]
[1/6/2022, Nigeria, 3058]
[1/7/2022, Nigeria, 3066]
[1/8/2022, Nigeria, 3070]
[1/9/2022, Nigeria, 3071]
[1/10/2022, Nigeria, 3077]
[1/11/2022, Nigeria, 3085]
[1/12/2022, Nigeria, 3086]
[1/13/2022, Nigeria, 3092]
[1/14/2022, Nigeria, 3092]
[1/15/2022, Nigeria, 3092]
[1/16/2022, Nigeria, 3095]
[1/17/2022, Nigeria, 3103]
[1/18/2022, Nigeria, 3110]
[1/19/2022, Nigeria, 3116]
[1/20/2022, Nigeria, 3117]
[1/21/2022, Nigeria, 3123]
[1/22/2022, Nigeria, 3124]
[1/23/2022, Nigeria, 3124]
[1/24/2022, Nigeria, 3124]
[1/25/2022, Nigeria, 3126]
[1/26/2022, Nigeria, 3133]
[1/27/2022, Nigeria, 3134]
[1/28/2022, Nigeria, 3134]
[1/29/2022, Nigeria, 3134]
[1/30/2022, Nigeria, 3135]
[1/31/2022, Nigeria, 3135]
[2/1/2022, Nigeria, 3136]
[2/2/2022, Nigeria, 3136]
[2/3/2022, Nigeria, 3136]
[2/4/2022, Nigeria, 3136]
[2/5/2022, Nigeria, 3136]
[2/6/2022, Nigeria, 3136]
[2/7/2022, Nigeria, 3139]
[2/8/2022, Nigeria, 3139]
[1/3/2020, Pakistan, 0]
[1/4/2020, Pakistan, 0]
[1/5/2020, Pakistan, 0]
[1/6/2020, Pakistan, 0]
[1/7/2020, Pakistan, 0]
[1/8/2020, Pakistan, 0]
[1/9/2020, Pakistan, 0]
[1/10/2020, Pakistan, 0]
[1/11/2020, Pakistan, 0]
[1/12/2020, Pakistan, 0]
[1/13/2020, Pakistan, 0]
[1/14/2020, Pakistan, 0]
[1/15/2020, Pakistan, 0]
[1/16/2020, Pakistan, 0]
[1/17/2020, Pakistan, 0]
[1/18/2020, Pakistan, 0]
[1/19/2020, Pakistan, 0]
[1/20/2020, Pakistan, 0]
[1/21/2020, Pakistan, 0]
[1/22/2020, Pakistan, 0]
[1/23/2020, Pakistan, 0]
[1/24/2020, Pakistan, 0]
[1/25/2020, Pakistan, 0]
[1/26/2020, Pakistan, 0]
[1/27/2020, Pakistan, 0]
[1/28/2020, Pakistan, 0]
[1/29/2020, Pakistan, 0]
[1/30/2020, Pakistan, 0]
[1/31/2020, Pakistan, 0]
[2/1/2020, Pakistan, 0]
[2/2/2020, Pakistan, 0]
[2/3/2020, Pakistan, 0]
[2/4/2020, Pakistan, 0]
[2/5/2020, Pakistan, 0]
[2/6/2020, Pakistan, 0]
[2/7/2020, Pakistan, 0]
[2/8/2020, Pakistan, 0]
[2/9/2020, Pakistan, 0]
[2/10/2020, Pakistan, 0]
[2/11/2020, Pakistan, 0]
[2/12/2020, Pakistan, 0]
[2/13/2020, Pakistan, 0]
[2/14/2020, Pakistan, 0]
[2/15/2020, Pakistan, 0]
[2/16/2020, Pakistan, 0]
[2/17/2020, Pakistan, 0]
[2/18/2020, Pakistan, 0]
[2/19/2020, Pakistan, 0]
[2/20/2020, Pakistan, 0]
[2/21/2020, Pakistan, 0]
[2/22/2020, Pakistan, 0]
[2/23/2020, Pakistan, 0]
[2/24/2020, Pakistan, 0]
[2/25/2020, Pakistan, 0]
[2/26/2020, Pakistan, 0]
[2/27/2020, Pakistan, 0]
[2/28/2020, Pakistan, 0]
[2/29/2020, Pakistan, 0]
[3/1/2020, Pakistan, 0]
[3/2/2020, Pakistan, 0]
[3/3/2020, Pakistan, 0]
[3/4/2020, Pakistan, 0]
[3/5/2020, Pakistan, 0]
[3/6/2020, Pakistan, 0]
[3/7/2020, Pakistan, 0]
[3/8/2020, Pakistan, 0]
[3/9/2020, Pakistan, 0]
[3/10/2020, Pakistan, 0]
[3/11/2020, Pakistan, 0]
[3/12/2020, Pakistan, 0]
[3/13/2020, Pakistan, 0]
[3/14/2020, Pakistan, 0]
[3/15/2020, Pakistan, 0]
[3/16/2020, Pakistan, 0]
[3/17/2020, Pakistan, 0]
[3/18/2020, Pakistan, 0]
[3/19/2020, Pakistan, 2]
[3/20/2020, Pakistan, 2]
[3/21/2020, Pakistan, 3]
[3/22/2020, Pakistan, 3]
[3/23/2020, Pakistan, 5]
[3/24/2020, Pakistan, 6]
[3/25/2020, Pakistan, 7]
[3/26/2020, Pakistan, 8]
[3/27/2020, Pakistan, 9]
[3/28/2020, Pakistan, 9]
[3/29/2020, Pakistan, 13]
[3/30/2020, Pakistan, 18]
[3/31/2020, Pakistan, 25]
[4/1/2020, Pakistan, 26]
[4/2/2020, Pakistan, 31]
[4/3/2020, Pakistan, 35]
[4/4/2020, Pakistan, 35]
[4/5/2020, Pakistan, 45]
[4/6/2020, Pakistan, 50]
[4/7/2020, Pakistan, 54]
[4/8/2020, Pakistan, 58]
[4/9/2020, Pakistan, 63]
[4/10/2020, Pakistan, 66]
[4/11/2020, Pakistan, 71]
[4/12/2020, Pakistan, 86]
[4/13/2020, Pakistan, 93]
[4/14/2020, Pakistan, 96]
[4/15/2020, Pakistan, 107]
[4/16/2020, Pakistan, 124]
[4/17/2020, Pakistan, 135]
[4/18/2020, Pakistan, 143]
[4/19/2020, Pakistan, 159]
[4/20/2020, Pakistan, 176]
[4/21/2020, Pakistan, 192]
[4/22/2020, Pakistan, 209]
[4/23/2020, Pakistan, 224]
[4/24/2020, Pakistan, 237]
[4/25/2020, Pakistan, 253]
[4/26/2020, Pakistan, 269]
[4/27/2020, Pakistan, 281]
[4/28/2020, Pakistan, 292]
[4/29/2020, Pakistan, 327]
[4/30/2020, Pakistan, 346]
[5/1/2020, Pakistan, 385]
[5/2/2020, Pakistan, 417]
[5/3/2020, Pakistan, 440]
[5/4/2020, Pakistan, 457]
[5/5/2020, Pakistan, 486]
[5/6/2020, Pakistan, 526]
[5/7/2020, Pakistan, 564]
[5/8/2020, Pakistan, 594]
[5/9/2020, Pakistan, 618]
[5/10/2020, Pakistan, 639]
[5/11/2020, Pakistan, 667]
[5/12/2020, Pakistan, 706]
[5/13/2020, Pakistan, 737]
[5/14/2020, Pakistan, 761]
[5/15/2020, Pakistan, 803]
[5/16/2020, Pakistan, 834]
[5/17/2020, Pakistan, 873]
[5/18/2020, Pakistan, 903]
[5/19/2020, Pakistan, 939]
[5/20/2020, Pakistan, 985]
[5/21/2020, Pakistan, 1017]
[5/22/2020, Pakistan, 1067]
[5/23/2020, Pakistan, 1101]
[5/24/2020, Pakistan, 1133]
[5/25/2020, Pakistan, 1167]
[5/26/2020, Pakistan, 1197]
[5/27/2020, Pakistan, 1225]
[5/28/2020, Pakistan, 1260]
[5/29/2020, Pakistan, 1317]
[5/30/2020, Pakistan, 1395]
[5/31/2020, Pakistan, 1483]
[6/1/2020, Pakistan, 1543]
[6/2/2020, Pakistan, 1621]
[6/3/2020, Pakistan, 1688]
[6/4/2020, Pakistan, 1770]
[6/5/2020, Pakistan, 1838]
[6/6/2020, Pakistan, 1935]
[6/7/2020, Pakistan, 2002]
[6/8/2020, Pakistan, 2067]
[6/9/2020, Pakistan, 2172]
[6/10/2020, Pakistan, 2255]
[6/11/2020, Pakistan, 2356]
[6/12/2020, Pakistan, 2463]
[6/13/2020, Pakistan, 2551]
[6/14/2020, Pakistan, 2632]
[6/15/2020, Pakistan, 2729]
[6/16/2020, Pakistan, 2839]
[6/17/2020, Pakistan, 2975]
[6/18/2020, Pakistan, 3093]
[6/19/2020, Pakistan, 3229]
[6/20/2020, Pakistan, 3382]
[6/21/2020, Pakistan, 3501]
[6/22/2020, Pakistan, 3590]
[6/23/2020, Pakistan, 3695]
[6/24/2020, Pakistan, 3755]
[6/25/2020, Pakistan, 3903]
[6/26/2020, Pakistan, 3962]
[6/27/2020, Pakistan, 4035]
[6/28/2020, Pakistan, 4118]
[6/29/2020, Pakistan, 4167]
[6/30/2020, Pakistan, 4304]
[7/1/2020, Pakistan, 4395]
[7/2/2020, Pakistan, 4473]
[7/3/2020, Pakistan, 4551]
[7/4/2020, Pakistan, 4619]
[7/5/2020, Pakistan, 4712]
[7/6/2020, Pakistan, 4762]
[7/7/2020, Pakistan, 4839]
[7/8/2020, Pakistan, 4922]
[7/9/2020, Pakistan, 4983]
[7/10/2020, Pakistan, 5058]
[7/11/2020, Pakistan, 5123]
[7/12/2020, Pakistan, 5197]
[7/13/2020, Pakistan, 5270]
[7/14/2020, Pakistan, 5319]
[7/15/2020, Pakistan, 5386]
[7/16/2020, Pakistan, 5426]
[7/17/2020, Pakistan, 5475]
[7/18/2020, Pakistan, 5522]
[7/19/2020, Pakistan, 5568]
[7/20/2020, Pakistan, 5599]
[7/21/2020, Pakistan, 5639]
[7/22/2020, Pakistan, 5677]
[7/23/2020, Pakistan, 5709]
[7/24/2020, Pakistan, 5763]
[7/25/2020, Pakistan, 5787]
[7/26/2020, Pakistan, 5822]
[7/27/2020, Pakistan, 5842]
[7/28/2020, Pakistan, 5865]
[7/29/2020, Pakistan, 5892]
[7/30/2020, Pakistan, 5924]
[7/31/2020, Pakistan, 5951]
[8/1/2020, Pakistan, 5970]
[8/2/2020, Pakistan, 5976]
[8/3/2020, Pakistan, 5984]
[8/4/2020, Pakistan, 5999]
[8/5/2020, Pakistan, 6014]
[8/6/2020, Pakistan, 6035]
[8/7/2020, Pakistan, 6054]
[8/8/2020, Pakistan, 6074]
[8/9/2020, Pakistan, 6082]
[8/10/2020, Pakistan, 6097]
[8/11/2020, Pakistan, 6112]
[8/12/2020, Pakistan, 6129]
[8/13/2020, Pakistan, 6139]
[8/14/2020, Pakistan, 6153]
[8/15/2020, Pakistan, 6162]
[8/16/2020, Pakistan, 6168]
[8/17/2020, Pakistan, 6175]
[8/18/2020, Pakistan, 6190]
[8/19/2020, Pakistan, 6201]
[8/20/2020, Pakistan, 6209]
[8/21/2020, Pakistan, 6219]
[8/22/2020, Pakistan, 6231]
[8/23/2020, Pakistan, 6235]
[8/24/2020, Pakistan, 6244]
[8/25/2020, Pakistan, 6255]
[8/26/2020, Pakistan, 6267]
[8/27/2020, Pakistan, 6274]
[8/28/2020, Pakistan, 6283]
[8/29/2020, Pakistan, 6284]
[8/30/2020, Pakistan, 6288]
[8/31/2020, Pakistan, 6294]
[9/1/2020, Pakistan, 6298]
[9/2/2020, Pakistan, 6318]
[9/3/2020, Pakistan, 6328]
[9/4/2020, Pakistan, 6335]
[9/5/2020, Pakistan, 6340]
[9/6/2020, Pakistan, 6342]
[9/7/2020, Pakistan, 6345]
[9/8/2020, Pakistan, 6350]
[9/9/2020, Pakistan, 6359]
[9/10/2020, Pakistan, 6365]
[9/11/2020, Pakistan, 6370]
[9/12/2020, Pakistan, 6373]
[9/13/2020, Pakistan, 6379]
[9/14/2020, Pakistan, 6383]
[9/15/2020, Pakistan, 6389]
[9/16/2020, Pakistan, 6393]
[9/17/2020, Pakistan, 6399]
[9/18/2020, Pakistan, 6408]
[9/19/2020, Pakistan, 6415]
[9/20/2020, Pakistan, 6416]
[9/21/2020, Pakistan, 6420]
[9/22/2020, Pakistan, 6424]
[9/23/2020, Pakistan, 6432]
[9/24/2020, Pakistan, 6437]
[9/25/2020, Pakistan, 6444]
[9/26/2020, Pakistan, 6451]
[9/27/2020, Pakistan, 6457]
[9/28/2020, Pakistan, 6466]
[9/29/2020, Pakistan, 6474]
[9/30/2020, Pakistan, 6479]
[10/1/2020, Pakistan, 6484]
[10/2/2020, Pakistan, 6499]
[10/3/2020, Pakistan, 6507]
[10/4/2020, Pakistan, 6513]
[10/5/2020, Pakistan, 6517]
[10/6/2020, Pakistan, 6523]
[10/7/2020, Pakistan, 6535]
[10/8/2020, Pakistan, 6544]
[10/9/2020, Pakistan, 6552]
[10/10/2020, Pakistan, 6558]
[10/11/2020, Pakistan, 6570]
[10/12/2020, Pakistan, 6580]
[10/13/2020, Pakistan, 6588]
[10/14/2020, Pakistan, 6601]
[10/15/2020, Pakistan, 6614]
[10/16/2020, Pakistan, 6621]
[10/17/2020, Pakistan, 6638]
[10/18/2020, Pakistan, 6654]
[10/19/2020, Pakistan, 6659]
[10/20/2020, Pakistan, 6673]
[10/21/2020, Pakistan, 6673]
[10/22/2020, Pakistan, 6692]
[10/23/2020, Pakistan, 6702]
[10/24/2020, Pakistan, 6715]
[10/25/2020, Pakistan, 6727]
[10/26/2020, Pakistan, 6736]
[10/27/2020, Pakistan, 6739]
[10/28/2020, Pakistan, 6745]
[10/29/2020, Pakistan, 6759]
[10/30/2020, Pakistan, 6775]
[10/31/2020, Pakistan, 6795]
[11/1/2020, Pakistan, 6806]
[11/2/2020, Pakistan, 6823]
[11/3/2020, Pakistan, 6835]
[11/4/2020, Pakistan, 6849]
[11/5/2020, Pakistan, 6867]
[11/6/2020, Pakistan, 6893]
[11/7/2020, Pakistan, 6923]
[11/8/2020, Pakistan, 6943]
[11/9/2020, Pakistan, 6968]
[11/10/2020, Pakistan, 6977]
[11/11/2020, Pakistan, 7000]
[11/12/2020, Pakistan, 7021]
[11/13/2020, Pakistan, 7055]
